username,state
ist425633,"{""attempts"": 1, ""seed"": 5, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.480"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}, ""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-10-28T19:43:18Z""}"
ist194010,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-08T14:01:08Z"", ""attempts"": 2, ""seed"": 2, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.24"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""460.8""}}"
ist195016,"{""attempts"": 1, ""seed"": 17, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}, ""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-01T13:54:18Z""}"
ist425587,"{""attempts"": 1, ""seed"": 0, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576.5"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}, ""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-10T22:35:07Z""}"
To46,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-10T14:46:38Z"", ""attempts"": 2, ""seed"": 7, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist425521,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-09T20:55:41Z"", ""attempts"": 2, ""seed"": 5, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": "".238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist179115,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-04T19:42:19Z"", ""attempts"": 2, ""seed"": 10, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist425611,"{""attempts"": 1, ""seed"": 5, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}, ""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-07T16:40:27Z""}"
ist180864,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-06T23:48:04Z"", ""attempts"": 2, ""seed"": 13, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist425565,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-10T19:23:59Z"", ""attempts"": 2, ""seed"": 2, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.24"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
