username,state
ist187225,"{""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""251.9"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87225"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.58"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.28""}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-01T18:57:00Z""}"
ist187239,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""393.2"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87239"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.98"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.83""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-01T18:58:25Z""}"
ist425226,"{""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""189.0"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""83923"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.00"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""2.51""}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T15:24:21Z""}"
ist187171,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""107.0"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87171"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""1.82"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""2.28""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T17:43:05Z""}"
ist197261,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""81.8"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""97261"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.45"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.10""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T15:36:35Z""}"
ist187189,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""410.3"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87189"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""3.01"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.87""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T17:47:00Z""}"
ist187223,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""175.0"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87223"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.23"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""2.81""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T11:12:48Z""}"
ist424864,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""110.8"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""83561"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""1.46"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""1.97""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T15:35:06Z""}"
ist179707,"{""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""377.8"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""79707"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.15"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""2.72""}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-01T18:56:49Z""}"
ist187272,"{""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""153.6"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87272"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.12"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""2.66""}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-01T18:56:56Z""}"
ist187167,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""336.5"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87167"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.84"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.63""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T13:19:06Z""}"
ist187220,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""15.3"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87220"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""1.13"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""1.45""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-01T19:32:33Z""}"
ist187200,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""244.7"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87200"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.55"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": "" 3.24""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-01T19:34:32Z""}"
ist187184,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""237.4"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87184"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.51"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.20""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-01T20:01:06Z""}"
ist187286,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""308.1"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87286"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.77"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.54""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-01T20:00:57Z""}"
ist425621,"{""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""incorrect"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""40.5"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""84321"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": """", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""4.68""}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T17:31:15Z""}"
ist425546,"{""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""216.4"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""84246"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""4.69"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""4.67""}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T17:42:56Z""}"
ist425844,"{""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""236.5"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""84544"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.25"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""2.84""}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T15:50:37Z""}"
